lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z,label,image_path
0.0,0.0,0.0,0.1919592022895813,-0.16370652616024017,-0.13032232224941254,0.3543204963207245,-0.39596766233444214,-0.22509600222110748,0.25833141803741455,-0.6016474366188049,-0.3098341226577759,0.08162640780210495,-0.7091764211654663,-0.3915894031524658,0.3126862943172455,-0.9428256154060364,-0.20898659527301788,0.39103391766548157,-1.3040415048599243,-0.34400999546051025,0.4259876310825348,-1.5315347909927368,-0.4223523437976837,0.4381408095359802,-1.7487406730651855,-0.4836788773536682,0.09181556850671768,-0.9678916931152344,-0.2339993268251419,0.14250405132770538,-1.038910150527954,-0.4132947623729706,0.14747202396392822,-0.6859647035598755,-0.4462065100669861,0.14125384390354156,-0.5520601272583008,-0.4421008229255676,-0.10109511762857437,-0.9091415405273438,-0.2725965976715088,-0.06248707324266434,-0.8334726691246033,-0.4580635726451874,0.0008879806264303625,-0.49964240193367004,-0.43662896752357483,0.041758324950933456,-0.4154072701931,-0.3908577263355255,-0.2790873944759369,-0.7931105494499207,-0.32247790694236755,-0.21832193434238434,-0.6945599913597107,-0.4476497769355774,-0.13824141025543213,-0.4483906626701355,-0.42690131068229675,-0.08494658768177032,-0.3768235743045807,-0.39316463470458984,1,/Users/marcoscosta/Documents/ML_projects/01_realtime_hand_gesture_classifier/data/raw/1/00005.jpg
0.0,0.0,0.0,0.19430184364318848,-0.13972865045070648,-0.09496406465768814,0.35625648498535156,-0.44234663248062134,-0.16262848675251007,0.24358521401882172,-0.6968683004379272,-0.22981221973896027,0.06727288663387299,-0.8681264519691467,-0.29921382665634155,0.30448830127716064,-0.9881289005279541,-0.13200947642326355,0.3540162146091461,-1.3742177486419678,-0.2442147433757782,0.37681445479393005,-1.628460168838501,-0.3167628347873688,0.3820619285106659,-1.8564993143081665,-0.37602856755256653,0.08901682496070862,-0.9814149737358093,-0.1700020432472229,0.10986702889204025,-1.0974507331848145,-0.3538838326931,0.12726475298404694,-0.7337032556533813,-0.4094015657901764,0.1267758160829544,-0.5385029911994934,-0.4134736955165863,-0.10676860809326172,-0.8923224806785583,-0.21637533605098724,-0.10712017118930817,-0.9144346714019775,-0.42307016253471375,-0.024324748665094376,-0.5373456478118896,-0.4131566286087036,0.020378796383738518,-0.36323434114456177,-0.3635416328907013,-0.2933424711227417,-0.7560258507728577,-0.2669370174407959,-0.2641794681549072,-0.7667303085327148,-0.4267713129520416,-0.1808103621006012,-0.47294923663139343,-0.4076789617538452,-0.1276659518480301,-0.32439398765563965,-0.3626043200492859,1,/Users/marcoscosta/Documents/ML_projects/01_realtime_hand_gesture_classifier/data/raw/1/00006.jpg
0.0,0.0,0.0,0.23057419061660767,-0.0037803093437105417,-0.17245164513587952,0.47809165716171265,-0.21301813423633575,-0.3020003139972687,0.5860101580619812,-0.4500180780887604,-0.42134252190589905,0.5164293050765991,-0.6938883662223816,-0.5389611721038818,0.39834070205688477,-0.8720536828041077,-0.22757242619991302,0.5001874566078186,-1.2129749059677124,-0.3840100169181824,0.6006792187690735,-1.483881950378418,-0.48164862394332886,0.6618989109992981,-1.7116347551345825,-0.5492677092552185,0.20801207423210144,-0.9481934309005737,-0.2401256561279297,0.4230206310749054,-0.9136853814125061,-0.4602789580821991,0.4009878933429718,-0.5146350860595703,-0.5011457204818726,0.3367021381855011,-0.3068300187587738,-0.47930991649627686,0.02258661761879921,-0.9142026305198669,-0.2681117653846741,0.23921039700508118,-0.7936574220657349,-0.49693211913108826,0.224578395485878,-0.38634544610977173,-0.45402592420578003,0.16587340831756592,-0.18760983645915985,-0.3691578507423401,-0.15768226981163025,-0.8132270574569702,-0.30990010499954224,0.04560180753469467,-0.6915616393089294,-0.4846607446670532,0.07750051468610764,-0.37106120586395264,-0.4534241855144501,0.05343788489699364,-0.19529177248477936,-0.38983431458473206,1,/Users/marcoscosta/Documents/ML_projects/01_realtime_hand_gesture_classifier/data/raw/1/00007.jpg
0.0,0.0,0.0,-0.18705135583877563,-0.1585892140865326,-0.13686710596084595,-0.34090691804885864,-0.4312397837638855,-0.20179416239261627,-0.31024351716041565,-0.6896403431892395,-0.2672540545463562,-0.1957932412624359,-0.9027871489524841,-0.32192519307136536,-0.32361435890197754,-0.9601020216941833,-0.056711647659540176,-0.4460378885269165,-1.3223347663879395,-0.15459799766540527,-0.5147789120674133,-1.5314310789108276,-0.216904878616333,-0.557748556137085,-1.7225368022918701,-0.24982455372810364,-0.14375153183937073,-0.9876946806907654,-0.06160067766904831,-0.17768244445323944,-1.4276947975158691,-0.16521236300468445,-0.19673389196395874,-1.6837029457092285,-0.21953625977039337,-0.21259726583957672,-1.8911051750183105,-0.23434597253799438,0.024654323235154152,-0.906137228012085,-0.08997266739606857,-0.019426539540290833,-0.9956076741218567,-0.27104243636131287,-0.08758887648582458,-0.6996705532073975,-0.30711159110069275,-0.12650342285633087,-0.49795445799827576,-0.27242428064346313,0.1746799796819687,-0.7626949548721313,-0.12788191437721252,0.11268219351768494,-0.8099668025970459,-0.27241575717926025,0.02042987383902073,-0.5815846920013428,-0.27675023674964905,-0.03686949238181114,-0.40606483817100525,-0.2408793717622757,2,/Users/marcoscosta/Documents/ML_projects/01_realtime_hand_gesture_classifier/data/raw/2/00000.jpg
0.0,0.0,0.0,-0.1720937043428421,-0.1675959825515747,-0.14140582084655762,-0.2958911657333374,-0.47468388080596924,-0.197992205619812,-0.24221764504909515,-0.7499101758003235,-0.2530961036682129,-0.1260703057050705,-0.9656743407249451,-0.2970248758792877,-0.2872393727302551,-0.9762884974479675,-0.05167160928249359,-0.39193809032440186,-1.3402992486953735,-0.1496029943227768,-0.443708598613739,-1.571966290473938,-0.21538366377353668,-0.4714599549770355,-1.7778692245483398,-0.2534647583961487,-0.10238129645586014,-0.9933661222457886,-0.052363354712724686,-0.10082374513149261,-1.425902009010315,-0.1544923186302185,-0.08319985121488571,-1.6957720518112183,-0.2123020738363266,-0.06421614438295364,-1.9249671697616577,-0.23369430005550385,0.06431151181459427,-0.8943150043487549,-0.07647068798542023,0.06517529487609863,-1.027175784111023,-0.25610533356666565,-0.010684117674827576,-0.7429978847503662,-0.28337204456329346,-0.062302250415086746,-0.5333583950996399,-0.24449360370635986,0.20953476428985596,-0.7298385500907898,-0.11089402437210083,0.17596295475959778,-0.8068260550498962,-0.25999709963798523,0.07956824451684952,-0.5953146815299988,-0.2597532272338867,0.013357608579099178,-0.4184032082557678,-0.22009827196598053,2,/Users/marcoscosta/Documents/ML_projects/01_realtime_hand_gesture_classifier/data/raw/2/00001.jpg
0.0,0.0,0.0,-0.17370395362377167,-0.16607297956943512,-0.1383180469274521,-0.28029006719589233,-0.4634333848953247,-0.20201075077056885,-0.24913634359836578,-0.723486602306366,-0.2680746018886566,-0.15048456192016602,-0.9550108909606934,-0.3230687379837036,-0.26066017150878906,-0.9842798709869385,-0.04939655587077141,-0.3019202649593353,-1.364957571029663,-0.1478332281112671,-0.31933334469795227,-1.6064454317092896,-0.21498043835163116,-0.312622606754303,-1.8156776428222656,-0.2628278434276581,-0.08744175732135773,-0.9943210482597351,-0.06066004931926727,-0.15027998387813568,-1.422130823135376,-0.17631308734416962,-0.1751326024532318,-1.6713587045669556,-0.2457651048898697,-0.18779195845127106,-1.8902103900909424,-0.27828818559646606,0.07000653445720673,-0.897912323474884,-0.09534293413162231,0.06813710182905197,-1.1184965372085571,-0.2872177064418793,-0.0010598720982670784,-0.810790479183197,-0.3200896084308624,-0.051179878413677216,-0.5945560932159424,-0.29081282019615173,0.22216713428497314,-0.7295359373092651,-0.14096596837043762,0.18397769331932068,-0.8025466799736023,-0.32394859194755554,0.08661443740129471,-0.5849705934524536,-0.35516858100891113,0.013370637781918049,-0.41854801774024963,-0.33691754937171936,2,/Users/marcoscosta/Documents/ML_projects/01_realtime_hand_gesture_classifier/data/raw/2/00002.jpg
0.0,0.0,0.0,-0.20589327812194824,-0.13818824291229248,-0.15010987222194672,-0.33941128849983215,-0.410722553730011,-0.2322091907262802,-0.2818305790424347,-0.6521317362785339,-0.31242647767066956,-0.16761036217212677,-0.8626535534858704,-0.38074585795402527,-0.3076281249523163,-0.9655264019966125,-0.10087825357913971,-0.4196406602859497,-1.3202940225601196,-0.22983871400356293,-0.480386883020401,-1.5471049547195435,-0.31349635124206543,-0.5172392725944519,-1.750474214553833,-0.3613159656524658,-0.11758400499820709,-0.9872413277626038,-0.10737112909555435,-0.0974770337343216,-1.4084378480911255,-0.24105530977249146,-0.06733059883117676,-1.6792765855789185,-0.31570965051651,-0.033364057540893555,-1.9243558645248413,-0.34527647495269775,0.04959980770945549,-0.896537721157074,-0.13552220165729523,0.05833778157830238,-1.0326570272445679,-0.3375515937805176,-0.03355313837528229,-0.7168295979499817,-0.36476990580558777,-0.09363360702991486,-0.49367499351501465,-0.32331031560897827,0.20153595507144928,-0.7327238917350769,-0.1748613715171814,0.17053915560245514,-0.7209742665290833,-0.344264954328537,0.06846310198307037,-0.4766625761985779,-0.3541112542152405,0.002237223321571946,-0.2984147369861603,-0.316955029964447,2,/Users/marcoscosta/Documents/ML_projects/01_realtime_hand_gesture_classifier/data/raw/2/00003.jpg
0.0,0.0,0.0,-0.17212310433387756,-0.1463131159543991,-0.14793117344379425,-0.2932424247264862,-0.41380923986434937,-0.22405454516410828,-0.23378252983093262,-0.6493074893951416,-0.2986181974411011,-0.1072092354297638,-0.8299904465675354,-0.36217358708381653,-0.2850472629070282,-0.9602211713790894,-0.09030953794717789,-0.38864415884017944,-1.2906312942504883,-0.20642490684986115,-0.45034337043762207,-1.5135066509246826,-0.283040314912796,-0.48884648084640503,-1.7166447639465332,-0.3283824324607849,-0.08685176819562912,-0.9917164444923401,-0.09463201463222504,-0.05547687038779259,-1.3907883167266846,-0.2072802484035492,-0.008569243364036083,-1.6473983526229858,-0.26801711320877075,0.04304590821266174,-1.8767894506454468,-0.29144445061683655,0.08572498708963394,-0.8955272436141968,-0.12089422345161438,0.11189433187246323,-0.9911465048789978,-0.3067590296268463,0.036314673721790314,-0.6984484195709229,-0.3351585268974304,-0.01929146982729435,-0.48323503136634827,-0.29828086495399475,0.23466886579990387,-0.719831645488739,-0.15836898982524872,0.2037345916032791,-0.6996784210205078,-0.3182927072048187,0.12068159878253937,-0.47964248061180115,-0.3281344771385193,0.06660524010658264,-0.305490106344223,-0.2936633229255676,2,/Users/marcoscosta/Documents/ML_projects/01_realtime_hand_gesture_classifier/data/raw/2/00004.jpg
0.0,0.0,0.0,-0.20054246485233307,-0.11863695085048676,-0.17626801133155823,-0.32810136675834656,-0.3518607020378113,-0.2685861587524414,-0.2658344805240631,-0.5690205693244934,-0.35539960861206055,-0.140760600566864,-0.7639799118041992,-0.4292755126953125,-0.3295118510723114,-0.938401997089386,-0.1311294287443161,-0.4258411228656769,-1.3191802501678467,-0.2568640410900116,-0.47742149233818054,-1.5574206113815308,-0.32926851511001587,-0.5049852132797241,-1.77393639087677,-0.3719457983970642,-0.13764604926109314,-0.9816830158233643,-0.13172662258148193,-0.20994028449058533,-1.3848687410354614,-0.27812817692756653,-0.24120348691940308,-1.6464303731918335,-0.3515421152114868,-0.2611817419528961,-1.8848512172698975,-0.37647634744644165,0.037181101739406586,-0.9061532020568848,-0.15665824711322784,0.058077309280633926,-0.967248260974884,-0.3789176344871521,0.007487925700843334,-0.6344226002693176,-0.4177109897136688,-0.038637176156044006,-0.40892472863197327,-0.38000112771987915,0.19868597388267517,-0.7554424405097961,-0.1951160579919815,0.1862032413482666,-0.683099627494812,-0.38790780305862427,0.0985770896077156,-0.4200226962566376,-0.4192562401294708,0.02092806249856949,-0.23605184257030487,-0.395207017660141,2,/Users/marcoscosta/Documents/ML_projects/01_realtime_hand_gesture_classifier/data/raw/2/00005.jpg
0.0,0.0,0.0,-0.16351357102394104,-0.197496697306633,-0.1384568065404892,-0.24111445248126984,-0.4918070137500763,-0.19705288112163544,-0.1542878895998001,-0.7281644940376282,-0.25409701466560364,-0.0397697277367115,-0.9340780973434448,-0.29787734150886536,-0.18344396352767944,-1.0193020105361938,-0.05562235414981842,-0.20492473244667053,-1.3836578130722046,-0.14589087665081024,-0.2026887685060501,-1.6154367923736572,-0.20682455599308014,-0.18672436475753784,-1.817423939704895,-0.2438303381204605,-0.0005313489236868918,-0.9983572959899902,-0.057293325662612915,0.06814420223236084,-1.3933156728744507,-0.15493083000183105,0.13390018045902252,-1.643671989440918,-0.21547988057136536,0.19526493549346924,-1.8579591512680054,-0.24095867574214935,0.1485748440027237,-0.8692503571510315,-0.08101765066385269,0.18365348875522614,-1.0033856630325317,-0.2502046227455139,0.08608938753604889,-0.7532025575637817,-0.28272420167922974,0.01442983839660883,-0.5650919675827026,-0.25225362181663513,0.27104446291923523,-0.6781147718429565,-0.11503171175718307,0.2541252076625824,-0.7281173467636108,-0.2582828998565674,0.15533380210399628,-0.5520707964897156,-0.2686700224876404,0.08736531436443329,-0.4025120139122009,-0.23846615850925446,2,/Users/marcoscosta/Documents/ML_projects/01_realtime_hand_gesture_classifier/data/raw/2/00006.jpg
